FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE,CENTROCOSTE2,CENTROCOSTE3,Nom Cost Center,Nom Project
12/31/2017,705221,Formación ROBOTIX INFANTIL CM (1H),12,"ESTUDIO AGORA, S.A.",2002,17.00 ,714,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
4/24/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,455,20.00 ,920,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,455,17.00 ,1003,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
4/24/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,455,9.00 ,459,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,602,20.00 ,920,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705225,Formación ROBOTIX 2 CM (1H),5,"CENTRO DE ESTUDIOS GRESOL, S.L.",1416,1.00 ,40,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
10/25/2017,705221,Formación ROBOTIX INFANTIL CM (1H),12,"ESTUDIO AGORA, S.A.",1417,19.00 ,798,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
6/22/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,755,20.00 ,920,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,755,17.00 ,1003,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/22/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,755,9.00 ,459,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/25/2017,705229,Formación ROBOTIX 4 CM (1H),5,"CENTRO DE ESTUDIOS GRESOL, S.L.",1416,2.00 ,80,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
10/25/2017,705223,Formación ROBOTIX 1 CM (1H),12,"ESTUDIO AGORA, S.A.",1417,14.00 ,588,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",754,7.00 ,147,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
6/22/2017,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",754,28.00 ,588,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",754,5.00 ,105,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
10/25/2017,705220,Inscripción ROBOTIX CM,12,"ESTUDIO AGORA, S.A.",1417,28.00 ,700,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,210,6.00 ,354,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
10/13/2017,705230,Formación ROBOTIX 4 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,5.00 ,295,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
3/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,328,17.00 ,1003,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
3/24/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,328,9.00 ,459,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,602,17.00 ,1003,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
10/16/2017,705223,Formación ROBOTIX 1 CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1343,9.00 ,283.5,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/16/2017,705230,Formación ROBOTIX 4 CM (1.5H),3,ESCOLA GUINARDO S.C.C.L.,1343,14.00 ,577.5,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
10/16/2017,705205,Inscripción ROBOTIX Infantil,3,ESCOLA GUINARDO S.C.C.L.,1343,12.00 ,300,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/16/2017,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1343,12.00 ,378,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/16/2017,705220,Inscripción ROBOTIX CM,3,ESCOLA GUINARDO S.C.C.L.,1343,23.00 ,575,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,596,6.00 ,252,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
5/23/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",3,ESCOLA GUINARDO S.C.C.L.,596,8.00 ,440,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,3,ESCOLA GUINARDO S.C.C.L.,596,13.00 ,546,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,449,7.00 ,294,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
4/24/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",3,ESCOLA GUINARDO S.C.C.L.,449,9.00 ,495,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,3,ESCOLA GUINARDO S.C.C.L.,449,13.00 ,546,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,602,9.00 ,459,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/13/2017,705222,Formación ROBOTIX INFANTIL CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,11.00 ,280.5,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/13/2017,705223,Formación ROBOTIX 1 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,21.00 ,483,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/13/2017,705228,Formación ROBOTIX 3 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,9.00 ,265.5,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,4,FUNDACIÓ MARISTES CHAMPAGNAT,597,3.00 ,138,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705220,Inscripción ROBOTIX CM,3,ESCOLA GUINARDO S.C.C.L.,1415,1.00 ,25,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705205,Inscripción ROBOTIX Infantil,3,ESCOLA GUINARDO S.C.C.L.,1413,(5.00),-125,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/25/2017,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1413,(5.00),-157.5,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/22/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,210,9.00 ,459,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
1/25/2017,705215,FORMACION ROBOTIX I SM 1H,3,ESCOLA GUINARDO S.C.C.L.,82,13.00 ,546,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/13/2017,705230,Formación ROBOTIX 4 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,5.00 ,147.5,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
10/13/2017,705222,Formación ROBOTIX INFANTIL CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,11.00 ,561,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/13/2017,705223,Formación ROBOTIX 1 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,23.00 ,1058,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/13/2017,705228,Formación ROBOTIX 3 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,9.00 ,531,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
10/17/2017,705222,Formación ROBOTIX INFANTIL CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,(11.00),-280.5,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/17/2017,705223,Formación ROBOTIX 1 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,(21.00),-483,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/17/2017,705228,Formación ROBOTIX 3 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,(9.00),-265.5,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
12/28/2017,45300,LEGO® Education WeDo 2.0 Core Set,10,FUNDACIÓ PRIVADA SCIENTIA,1993,8.00 ,1029.44,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
12/28/2017,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,10,FUNDACIÓ PRIVADA SCIENTIA,1993,2.00 ,721.76,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
10/17/2017,705230,Formación ROBOTIX 4 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,(5.00),-147.5,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
6/1/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,663,(1.00),-42,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/3/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",153,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
2/16/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",190,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
3/15/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",292,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
3/16/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",297,6.00 ,360,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
3/22/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",314,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
5/15/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",568,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
5/15/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",569,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
6/9/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",697,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
1/25/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,89,13.00 ,546,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
1/25/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,89,(1.00),-42,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
6/23/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",794,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
1/25/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,82,6.00 ,252,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,211,12.00 ,504,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
2/22/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,211,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,211,8.00 ,336,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
1/25/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",3,ESCOLA GUINARDO S.C.C.L.,82,9.00 ,495,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
3/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,329,12.00 ,504,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
3/24/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,329,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,329,8.00 ,336,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/12/2017,6139011,FLL TECHNIC TROPHY - MEDIUM,1,INVENIO LEARN BY DOING SL,565,1.00 ,18.25,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
4/24/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,456,(1.00),-42,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
4/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,456,12.00 ,504,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,456,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/12/2017,6139010,FLL TECHNIC TROPHY - SMALL,1,INVENIO LEARN BY DOING SL,565,3.00 ,42.75,1/14/1900,141,14110,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER ESCOLES
5/23/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,(1.00),-42,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
5/23/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,12.00 ,504,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,6.00 ,252,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,8.00 ,336,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
6/22/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,(1.00),-42,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
6/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,12.00 ,504,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
6/22/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,6.00 ,252,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
6/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,8.00 ,336,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
8/23/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1009,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
9/15/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1113,1.00 ,855,1/14/1900,141,14111,MATERIALS I SERVEIS A ESCOLES I EMPRESES,MAT. EDUC. LE PER EMPRESES I PARTICULARS
10/10/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1308,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
10/18/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1375,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
11/9/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1550,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
10/25/2017,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,3.00 ,90,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,1.00 ,25,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/25/2017,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,4.00 ,168,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
10/25/2017,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,13.00 ,546,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,14.00 ,588,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
10/25/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,(1.00),-42,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
11/29/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,(2.00),-84,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
11/29/2017,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,13.00 ,546,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
11/29/2017,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,14.00 ,588,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
12/31/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,(2.00),-84,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
12/31/2017,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,5.00 ,210,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
12/31/2017,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,13.00 ,546,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
12/31/2017,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,14.00 ,588,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
1/25/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,90,10.00 ,420,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
1/25/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,90,10.00 ,420,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
2/22/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,212,8.00 ,336,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,212,12.00 ,504,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
3/24/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,330,8.00 ,336,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
3/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,330,12.00 ,504,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,457,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
4/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,457,10.00 ,420,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,604,7.00 ,294,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,604,10.00 ,420,1/14/1900,140,14003,EXTRAESCOLARS,ROBOTIX 2
12/11/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1859,(4.00),-240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
12/11/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1860,4.00 ,240,1/14/1900,141,14120,MATERIALS I SERVEIS A ESCOLES I EMPRESES,SERVEIS DE FORMACIÓ LE PER ESCOLA I EMPRESA
10/16/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,1342,6.00 ,189,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/16/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,1342,5.00 ,157.5,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
10/16/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1342,3.00 ,94.5,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
10/16/2017,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,1342,14.00 ,350,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,1419,6.00 ,252,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
10/25/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,1419,3.00 ,126,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
10/25/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1419,3.00 ,126,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
11/29/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,1772,6.00 ,252,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
11/29/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,1772,3.00 ,126,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
11/29/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1772,3.00 ,126,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
10/16/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1353,(1.00),-21,1/14/1900,140,14001,EXTRAESCOLARS,ROBOTIX INFANTIL
12/31/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,2006,6.00 ,252,1/14/1900,140,14002,EXTRAESCOLARS,ROBOTIX 1
12/31/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,2006,3.00 ,126,1/14/1900,140,14004,EXTRAESCOLARS,ROBOTIX 3
12/31/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,2006,3.00 ,126,1/14/1900,140,14006,EXTRAESCOLARS,ROBOTIX 4
