FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE3
10/31/2013,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",2300149,1.00,275.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",2300149,1.00,451.00,14120
11/30/2013,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",2300175,1.00,280.00,14120
11/30/2013,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",2300175,1.00,410.00,14120
12/18/2013,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",2300202,1.00,820.00,14120
12/18/2013,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",2300202,1.00,410.00,14120
1/31/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",6,1.00,820.00,14120
1/31/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",6,1.00,369.00,14120
2/25/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",34,1.00,977.00,14120
2/25/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",34,1.00,410.00,14120
4/3/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",66,1.00,902.00,14120
4/3/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",66,1.00,410.00,14120
4/24/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",96,1.00,861.00,14120
4/24/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",96,1.00,410.00,14120
6/3/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",126,1.00,861.00,14120
6/3/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",126,1.00,410.00,14120
6/30/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",151,1.00,861.00,14120
6/30/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",151,1.00,41.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,450.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,150.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,475.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,378.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,756.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,252.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,798.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",214,1.00,0.00,14120
11/28/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",251,1.00,378.00,14120
11/28/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",251,1.00,714.00,14120
11/28/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",251,1.00,294.00,14120
11/28/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",251,1.00,798.00,14120
12/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",293,1.00,378.00,14120
12/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",293,1.00,781.00,14120
12/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",293,1.00,294.00,14120
12/29/2014,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",293,1.00,714.00,14120
1/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",3,1.00,336.00,14120
1/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",3,1.00,714.00,14120
1/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",3,1.00,294.00,14120
1/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",3,1.00,672.00,14120
2/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",39,1.00,378.00,14120
2/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",39,1.00,714.00,14120
2/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",39,1.00,294.00,14120
2/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",39,1.00,630.00,14120
3/26/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",81,1.00,462.00,14120
3/26/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",81,1.00,781.00,14120
3/26/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",81,1.00,294.00,14120
3/26/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",81,1.00,630.00,14120
4/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",122,1.00,504.00,14120
4/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",122,1.00,890.00,14120
4/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",122,1.00,294.00,14120
4/27/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",122,1.00,504.00,14120
5/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",162,1.00,588.00,14120
5/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",162,1.00,840.00,14120
5/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",162,1.00,294.00,14120
5/25/2015,705001,SERVICIOS PRESTADOS,12,"ESTUDIO AGORA, S.A.",162,1.00,504.00,14120
10/30/2015,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",322,8.00,336.00,14120
10/30/2015,705207,INSCRIPCION ROBOTIX I SM,12,"ESTUDIO AGORA, S.A.",322,35.00,875.00,14002
10/30/2015,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",322,35.00,"1,470.00",14120
10/30/2015,705208,"INSCRIPCION ROBOTIX II, III SM",12,"ESTUDIO AGORA, S.A.",322,10.00,250.00,14002
10/30/2015,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",322,10.00,420.00,14120
11/27/2015,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",474,9.00,378.00,14120
11/27/2015,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",474,37.00,"1,554.00",14120
11/27/2015,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",474,10.00,420.00,14120
11/27/2015,705207,INSCRIPCION ROBOTIX I SM,12,"ESTUDIO AGORA, S.A.",474,2.00,50.00,14002
12/21/2015,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",527,9.00,378.00,14120
12/21/2015,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",527,35.00,"1,470.00",14120
12/21/2015,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",527,8.00,336.00,14120
1/27/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",67,10.00,420.00,14120
1/27/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",67,35.00,"1,470.00",14120
1/27/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",67,8.00,336.00,14120
2/29/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",206,9.00,378.00,14120
2/29/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",206,34.00,"1,428.00",14120
2/29/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",206,10.00,420.00,14120
2/29/2016,705208,"INSCRIPCION ROBOTIX II, III SM",12,"ESTUDIO AGORA, S.A.",206,1.00,25.00,14002
3/31/2016,705205,Inscripción ROBOTIX Infantil,12,"ESTUDIO AGORA, S.A.",312,1.00,0.00,14002
3/31/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",312,11.00,462.00,14120
3/31/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",312,32.00,"1,344.00",14120
3/31/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",312,8.00,336.00,14120
4/29/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",440,10.00,420.00,14120
4/29/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",440,32.00,"1,344.00",14120
4/29/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",440,8.00,336.00,14120
5/26/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",524,10.00,420.00,14120
5/26/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",524,32.00,"1,344.00",14120
5/26/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",524,8.00,336.00,14120
10/25/2016,705207,INSCRIPCION ROBOTIX I SM,12,"ESTUDIO AGORA, S.A.",1212,28.00,700.00,14002
10/25/2016,705208,"INSCRIPCION ROBOTIX II, III SM",12,"ESTUDIO AGORA, S.A.",1212,8.00,200.00,14002
10/25/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",1212,6.00,252.00,14120
10/25/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",1212,28.00,"1,176.00",14120
10/25/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",1212,8.00,336.00,14120
11/25/2016,705207,INSCRIPCION ROBOTIX I SM,12,"ESTUDIO AGORA, S.A.",1422,1.00,25.00,14002
11/25/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",1422,7.00,294.00,14120
11/25/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",1422,28.00,"1,176.00",14120
11/25/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",1422,7.00,294.00,14120
12/25/2016,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",1672,7.00,294.00,14120
12/25/2016,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",1672,28.00,"1,176.00",14120
12/25/2016,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",1672,6.00,252.00,14120
12/25/2016,705209,INSCRIPCION ROBOTIX I CM,12,"ESTUDIO AGORA, S.A.",1672,1.00,25.00,14002
1/2/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300004,1.00,656.00,14120
2/7/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300027,1.00,656.00,14120
3/4/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300047,1.00,574.00,14120
4/2/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300070,1.00,574.00,14120
5/6/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300094,1.00,574.00,14120
6/7/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300116,1.00,574.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300154,1.00,250.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300154,1.00,410.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300154,1.00,175.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300154,1.00,287.00,14120
11/30/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300181,1.00,410.00,14120
11/30/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300181,1.00,287.00,14120
12/18/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300208,1.00,410.00,14120
12/18/2013,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,2300208,1.00,287.00,14120
1/31/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,12,1.00,410.00,14120
1/31/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,12,1.00,287.00,14120
2/25/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,40,1.00,410.00,14120
2/25/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,40,1.00,287.00,14120
4/3/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,72,1.00,410.00,14120
4/3/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,72,1.00,287.00,14120
4/24/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,102,1.00,410.00,14120
4/24/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,102,1.00,287.00,14120
6/3/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,132,1.00,410.00,14120
6/3/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,132,1.00,287.00,14120
6/30/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,157,1.00,410.00,14120
6/30/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,157,1.00,287.00,14120
10/31/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,221,1.00,200.00,14120
10/31/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,221,1.00,175.00,14120
10/31/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,221,1.00,336.00,14120
10/31/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,221,1.00,294.00,14120
11/28/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,256,1.00,336.00,14120
11/28/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,256,1.00,294.00,14120
12/29/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,298,1.00,470.00,14120
12/29/2014,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,298,1.00,294.00,14120
1/27/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,8,1.00,420.00,14120
1/27/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,8,1.00,294.00,14120
2/25/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,45,1.00,336.00,14120
2/25/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,45,1.00,294.00,14120
3/26/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,86,1.00,336.00,14120
3/26/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,86,1.00,336.00,14120
4/27/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,127,1.00,294.00,14120
4/27/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,127,1.00,336.00,14120
5/25/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,167,1.00,294.00,14120
5/25/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,167,1.00,336.00,14120
6/30/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,223,1.00,294.00,14120
6/30/2015,705001,SERVICIOS PRESTADOS,13,EDUCACION Y PROGRESO S.A.,223,1.00,361.00,14120
1/30/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300015,1.00,861.00,14120
2/28/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300037,1.00,861.00,14120
3/26/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300057,1.00,861.00,14120
4/26/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300082,1.00,861.00,14120
5/27/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300103,1.00,861.00,14120
6/28/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300124,1.00,861.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300150,1.00,450.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300150,1.00,738.00,14120
11/30/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300177,1.00,738.00,14120
12/18/2013,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,2300204,1.00,738.00,14120
1/31/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,8,1.00,738.00,14120
2/25/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,36,1.00,738.00,14120
4/3/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,68,1.00,738.00,14120
4/24/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,98,1.00,738.00,14120
6/3/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,128,1.00,738.00,14120
6/30/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,153,1.00,738.00,14120
10/20/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,200,1.00,200.00,14120
10/20/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,200,1.00,336.00,14120
10/22/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,204,-1.00,-200.00,14120
10/22/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,204,-1.00,-336.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,216,1.00,425.00,14120
10/29/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,216,1.00,714.00,14120
11/28/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,253,1.00,714.00,14120
12/29/2014,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,295,1.00,714.00,14120
1/27/2015,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,5,1.00,915.00,14120
2/25/2015,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,41,1.00,840.00,14120
3/26/2015,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,83,1.00,840.00,14120
4/27/2015,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,124,1.00,840.00,14120
5/25/2015,705001,SERVICIOS PRESTADOS,14,COLEGIO DE FOMENTO ALDOVEA,164,1.00,840.00,14120
10/20/2015,705208,"INSCRIPCION ROBOTIX II, III SM",14,COLEGIO DE FOMENTO ALDOVEA,281,20.00,500.00,14002
10/20/2015,705217,"FORMACION ROBOTIX II, III CM 1 H",14,COLEGIO DE FOMENTO ALDOVEA,281,20.00,840.00,14120
10/30/2015,705218,"FORMACION ROBOTIX II, III SM 1 H",14,COLEGIO DE FOMENTO ALDOVEA,323,20.00,840.00,14120
11/27/2015,705217,"FORMACION ROBOTIX II, III CM 1 H",14,COLEGIO DE FOMENTO ALDOVEA,475,20.00,840.00,14120
12/21/2015,705217,"FORMACION ROBOTIX II, III CM 1 H",14,COLEGIO DE FOMENTO ALDOVEA,528,20.00,840.00,14120
1/27/2016,705217,"FORMACION ROBOTIX II, III CM 1 H",14,COLEGIO DE FOMENTO ALDOVEA,68,20.00,840.00,14120
2/29/2016,705217,"FORMACION ROBOTIX II, III CM 1 H",14,COLEGIO DE FOMENTO ALDOVEA,207,20.00,840.00,14120
1/30/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300021,1.00,246.00,14120
2/28/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300038,1.00,219.50,14120
3/26/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300058,1.00,287.00,14120
4/26/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300083,1.00,287.00,14120
5/27/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300104,1.00,287.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300151,1.00,350.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300151,1.00,200.00,14120
10/31/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300151,1.00,553.50,14120
10/31/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300151,1.00,328.00,14120
11/30/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300178,1.00,574.00,14120
11/30/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300178,1.00,328.00,14120
12/18/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300205,1.00,574.00,14120
12/18/2013,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,2300205,1.00,328.00,14120
1/31/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,9,1.00,492.00,14002
1/31/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,9,1.00,328.00,14002
2/25/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,37,1.00,328.00,14002
2/25/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,37,1.00,410.00,14002
4/3/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,69,1.00,328.00,14002
4/3/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,69,1.00,410.00,14002
4/24/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,99,1.00,328.00,14002
4/24/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,99,1.00,410.00,14002
6/3/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,129,1.00,328.00,14002
6/3/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,129,1.00,410.00,14002
6/30/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,154,1.00,328.00,14002
6/30/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,154,1.00,410.00,14002
7/2/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,170,-1.00,-328.00,14002
7/2/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,170,-1.00,-410.00,14002
10/31/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,219,1.00,250.00,14002
10/31/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,219,1.00,100.00,14002
10/31/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,219,1.00,420.00,14002
10/31/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,219,1.00,168.00,14002
11/28/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,254,1.00,420.00,14002
11/28/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,254,1.00,168.00,14002
12/29/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,296,1.00,420.00,14002
12/29/2014,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,296,1.00,168.00,14002
1/27/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,6,1.00,420.00,14002
1/27/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,6,1.00,168.00,14002
2/25/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,43,1.00,420.00,14002
2/25/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,43,1.00,168.00,14002
3/26/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,84,1.00,378.00,14002
3/26/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,84,1.00,168.00,14002
4/27/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,125,1.00,378.00,14002
4/27/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,125,1.00,168.00,14002
5/25/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,165,1.00,378.00,14002
5/25/2015,705001,SERVICIOS PRESTADOS,15,APA COL·LEGI LES ALZINES,165,1.00,168.00,14002
7/5/2016,4580220,microFLL2 -  ANIMAL ALLIES,19,ABACO Y CALCULO MENTAL SL,675,1.00,285.00,14002
7/5/2016,705001,SERVICIOS PRESTADOS,19,ABACO Y CALCULO MENTAL SL,675,1.00,28.00,14002
1/2/2013,705001,SERVICIOS PRESTADOS,20,CENTRO EDUCATIVO AGORA PORTALS,2300003,1.00,779.00,14120
2/7/2013,705001,SERVICIOS PRESTADOS,20,CENTRO EDUCATIVO AGORA PORTALS,2300026,1.00,738.00,14120
3/4/2013,705001,SERVICIOS PRESTADOS,20,CENTRO EDUCATIVO AGORA PORTALS,2300048,1.00,738.00,14120
4/2/2013,705001,SERVICIOS PRESTADOS,20,CENTRO EDUCATIVO AGORA PORTALS,2300069,1.00,738.00,14120
