FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),BASEMONEDA,Unidades
7/18/2018,45300PA2,Pack aula LEGO Education WeDo 2.0 2 alumnos,1904,AYUNTAMIENTO DE RONDA,755,213.87,1.00 
12/18/2018,45300PA20,Pack aula LEGO Education WeDo 2.0 20 alumnos,1908,C.P. CAMPO ARAÑUELO,1706,"2,595.80",2.00 
8/1/2018,45300,LEGO® Education WeDo 2.0 Core Set,1932,Jesús Minguez,809,142.98,1.00 
8/1/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1932,Jesús Minguez,809,369.99,1.00 
8/1/2018,1LA45300ONL,Certificació Bàsica LEGO Education WeDo 2.0 Online,1932,Jesús Minguez,809,95.00,1.00 
8/1/2018,1LA45544ONL,Certificación Básica LEGO MINDSTORMS Education EV3,1932,Jesús Minguez,809,150.00,1.00 
8/2/2018,45544PA24,Pack aula LEGO MINDSTORMS Education EV3 24 alumnos,1932,Jesús Minguez,810,"2,991.19",1.00 
8/2/2018,45544PA12,Pack aula LEGO MINDSTORMS Education EV3 12 alumnos,1932,Jesús Minguez,810,"1,495.59",1.00 
8/2/2018,1LA45544ONL,Certificación Básica LEGO MINDSTORMS Education EV3,1932,Jesús Minguez,810,150.00,1.00 
8/2/2018,0000,Codi descompte material LE,1932,Jesús Minguez,810,-7.50,1.00 
8/22/2018,45300,LEGO® Education WeDo 2.0 Core Set,1952,Aula&English,828,142.98,1.00 
8/22/2018,1LA45300ONL,Certificació Bàsica LEGO Education WeDo 2.0 Online,1952,Aula&English,828,95.00,1.00 
8/30/2018,1LA45300ONL,Certificació Bàsica LEGO Education WeDo 2.0 Online,1952,Aula&English,920,95.00,1.00 
8/30/2018,45300,LEGO® Education WeDo 2.0 Core Set,1952,Aula&English,920,428.94,3.00 
8/30/2018,45024,STEAM Park,1952,Aula&English,920,299.98,2.00 
8/30/2018,9998,Garantía anual - No question,1952,Aula&English,920,36.44,1.00 
9/6/2018,9999,Codi creació de packs,1991,CEIP Mirador de San Javier,984,"2,944.51",1.00 
9/6/2018,45300,LEGO® Education WeDo 2.0 Core Set,1991,CEIP Mirador de San Javier,984,0.00,21.00 
9/6/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1991,CEIP Mirador de San Javier,984,0.00,1.00 
9/6/2018,45544PI 24,Solución Secundaria 24 alumnos - PLAN ACOMPAÑAMIENTO INMEDIATO,1993,Institut Mediterrània,989,"6,128.90",2.00 
9/6/2018,9998,Garantía anual - No question,1993,Institut Mediterrània,989,306.44,1.00 
9/10/2018,45544PA12,Pack aula LEGO MINDSTORMS Education EV3 12 alumnos,1993,Institut Mediterrània,1008,"1,425.55",1.00 
9/10/2018,1LA45544,Certificación Básica LEGO MINDSTORMS Education EV3,1993,Institut Mediterrània,1008,600.00,4.00 
9/10/2018,9998,Garantía anual - No question,1993,Institut Mediterrània,1008,71.27,1.00 
9/10/2018,45544PA12,Pack aula LEGO MINDSTORMS Education EV3 12 alumnos,2012,Escola Roc Alabern,1006,"1,425.55",1.00 
9/10/2018,9998,Garantía anual - No question,2012,Escola Roc Alabern,1006,71.27,1.00 
9/12/2018,45300,LEGO® Education WeDo 2.0 Core Set,2025,CEIP Rodriguez de Celis,1014,571.92,4.00 
9/12/2018,9656,Early Simple Machines Set,2025,CEIP Rodriguez de Celis,1014,151.49,1.00 
9/12/2018,9689,Simple Machines Set,2025,CEIP Rodriguez de Celis,1014,54.99,1.00 
9/12/2018,1LA45300ONL,Certificació Bàsica LEGO Education WeDo 2.0 Online,2025,CEIP Rodriguez de Celis,1014,95.00,1.00 
9/12/2018,9998,Garantía anual - No question,2025,CEIP Rodriguez de Celis,1014,38.92,1.00 
9/12/2018,0000,Codi descompte material LE,2025,CEIP Rodriguez de Celis,1014,-38.92,(1.00)
9/25/2018,45300,LEGO® Education WeDo 2.0 Core Set,2105,CEIP Nuestra Señora de la Paz,1106,285.96,2.00 
9/25/2018,9998,Garantía anual - No question,2105,CEIP Nuestra Señora de la Paz,1106,14.30,1.00 
9/25/2018,0000,Codi descompte material LE,2105,CEIP Nuestra Señora de la Paz,1106,0.00,(1.00)
9/25/2018,45300,LEGO® Education WeDo 2.0 Core Set,2105,CEIP Nuestra Señora de la Paz,1108,142.98,1.00 
9/25/2018,9686,Simple & Powered Machines Set,2105,CEIP Nuestra Señora de la Paz,1108,164.99,1.00 
9/25/2018,9998,Garantía anual - No question,2105,CEIP Nuestra Señora de la Paz,1108,15.40,1.00 
9/25/2018,0000,Codi descompte material LE,2105,CEIP Nuestra Señora de la Paz,1108,0.00,(1.00)
9/25/2018,45300,LEGO® Education WeDo 2.0 Core Set,2110,Colegio Sagrado Corazón - Fundación Spinola,1112,"1,143.84",8.00 
9/25/2018,0000,Codi descompte material LE,2110,Colegio Sagrado Corazón - Fundación Spinola,1112,-57.19,(1.00)
9/25/2018,9998,Garantía anual - No question,2110,Colegio Sagrado Corazón - Fundación Spinola,1112,57.19,1.00 
9/25/2018,45544PA12,Pack aula LEGO MINDSTORMS Education EV3 12 alumnos,2113,IES Joanot Martorell,1126,"1,425.55",1.00 
9/25/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,2113,IES Joanot Martorell,1127,"1,109.97",3.00 
9/25/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,2113,IES Joanot Martorell,1128,739.98,2.00 
9/27/2018,45300,LEGO® Education WeDo 2.0 Core Set,2165,CRA SIGLO XXI,1140,428.94,3.00 
9/27/2018,0000,Codi descompte material LE,2165,CRA SIGLO XXI,1140,-21.44,(1.00)
10/1/2018,45544PI 22,Solución Secundaria 22 alumnos - PLAN ACOMPAÑAMIENTO INMEDIATO,2176,IES Mar de Alborán,1154,"3,064.45",1.00 
10/1/2018,9998,Garantía anual - No question,2176,IES Mar de Alborán,1154,153.22,1.00 
10/10/2018,45544PO-24,Solución Secundaria 24 alumnos - PLAN ACOMPAÑAMIENTO OPCIÓN,2251,ALBA VILLAFRANCA NARCISO (CFP),1269,110.60,1.00 
10/10/2018,45024,STEAM Park,2264,CEIP Doctor Jimenez Rueda,1278,149.99,1.00 
10/10/2018,9656,Early Simple Machines Set,2264,CEIP Doctor Jimenez Rueda,1278,151.49,1.00 
10/10/2018,9076,Tubes Experiment Set,2264,CEIP Doctor Jimenez Rueda,1278,111.99,1.00 
10/10/2018,45005,StoryTales,2264,CEIP Doctor Jimenez Rueda,1278,96.99,1.00 
10/10/2018,45008,Math Train,2264,CEIP Doctor Jimenez Rueda,1278,94.99,1.00 
10/10/2018,0000,Codi descompte material LE,2264,CEIP Doctor Jimenez Rueda,1278,-37.42,(1.00)
10/10/2018,45300,LEGO® Education WeDo 2.0 Core Set,2265,Stella Maris La Gavia,1279,0.00,5.00 
10/10/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,2265,Stella Maris La Gavia,1279,0.00,4.00 
10/10/2018,45517,Transformer 10V DC,2265,Stella Maris La Gavia,1279,0.00,2.00 
10/10/2018,1LA45544,Certificación Básica LEGO MINDSTORMS Education EV3,2265,Stella Maris La Gavia,1279,0.00,1.00 
10/10/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,2265,Stella Maris La Gavia,1279,0.00,1.00 
10/10/2018,9999,Codi creació de packs,2265,Stella Maris La Gavia,1279,"2,380.68",1.00 
10/24/2018,45300PA6,Pack aula LEGO Education WeDo 2.0 6 alumnes,2333,ESCOLA MAR I CEL,1365,420.35,1.00 
10/24/2018,45300,LEGO® Education WeDo 2.0 Core Set,2333,ESCOLA MAR I CEL,1366,142.98,1.00 
10/24/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,2333,ESCOLA MAR I CEL,1367,285.00,3.00 
10/24/2018,705001,SERVICIOS PRESTADOS,2333,ESCOLA MAR I CEL,1368,540.00,1.00 
10/26/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,2350,CRECE PLUS S.L.,1390,380.00,4.00 
10/26/2018,1LA45544,Certificación Básica LEGO MINDSTORMS Education EV3,2350,CRECE PLUS S.L.,1390,450.00,3.00 
10/26/2018,1LA45000,Certificación LEGO Education Infantil,2350,CRECE PLUS S.L.,1390,165.00,3.00 
11/2/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,2389,Aula Espai d'Estudis,1426,"1,140.00",12.00 
11/12/2018,0,Artículo,2422,Colegio de Fomento Aldeafuente,1463,"4,272.00",10.00 
11/12/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,2422,Colegio de Fomento Aldeafuente,1463,0.00,10.00 
11/12/2018,45560,LEGO® MINDSTORMS® Education EV3 Expansio,2422,Colegio de Fomento Aldeafuente,1463,0.00,10.00 
11/12/2018,45517,Transformer 10V DC,2422,Colegio de Fomento Aldeafuente,1463,0.00,10.00 
12/4/2018,45300,LEGO® Education WeDo 2.0 Core Set,3187,Col·legi La Presentació,1615,"1,000.86",7.00 
12/4/2018,705001,SERVICIOS PRESTADOS,3187,Col·legi La Presentació,1615,540.00,1.00 
12/4/2018,0000,Codi descompte material LE,3187,Col·legi La Presentació,1615,-50.04,(1.00)
12/11/2018,45018,"Build Me ""Emotions""",3225,GRUPO LOS CUCOS ATENCION INFANTIL SL,1646,139.98,2.00 
12/11/2018,0000,Codi descompte material LE,3225,GRUPO LOS CUCOS ATENCION INFANTIL SL,1646,-7.00,(1.00)
12/11/2018,45300,LEGO® Education WeDo 2.0 Core Set,3226,CPB Santa Ana Pedrezuela,1649,857.88,6.00 
12/11/2018,0000,Codi descompte material LE,3226,CPB Santa Ana Pedrezuela,1649,-42.89,(1.00)
12/11/2018,9998,Garantía anual - No question,3226,CPB Santa Ana Pedrezuela,1649,42.89,1.00 
12/11/2018,45300PI 24,Solución Primaria 24 alumnos - PLAN ACOMPAÑAMIENTO INMEDIATO,3226,CPB Santa Ana Pedrezuela,1651,"1,723.29",1.00 
12/11/2018,9998,Garantía anual - No question,3226,CPB Santa Ana Pedrezuela,1651,85.79,1.00 
12/12/2018,9998,Garantía anual - No question,3244,Colegio Villa de Griñón,1659,171.73,1.00 
2/26/2018,45804GFM,Menú Gran Final FLL España HYDRO DYNAMICS,2,INSTITUCIÓ FAMILIAR d´EDUCACIÓ SA COLEGIO LA VALL,240,72.00,9.00 
2/26/2018,45804GFE,Inscripción Gran Final FLL España HYDRO DYNAMICS,2,INSTITUCIÓ FAMILIAR d´EDUCACIÓ SA COLEGIO LA VALL,240,200.00,1.00 
6/27/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,39,"SEK ATLANTICO, S.L",632,"3,699.90",10.00 
6/27/2018,45300,LEGO® Education WeDo 2.0 Core Set,39,"SEK ATLANTICO, S.L",632,"4,289.40",30.00 
6/27/2018,45024,STEAM Park,39,"SEK ATLANTICO, S.L",632,299.98,2.00 
7/19/2018,9999,Codi creació de packs,40,"SEK EL CASTILLO, S.L.",763,645.00,1.00 
5/14/2018,45300PI 24,Solución Primaria 24 alumnos - PLAN ACOMPAÑAMIENTO INMEDIATO,42,"SEK SANTA ISABEL, S.L",466,"1,715.76",1.00 
7/19/2018,9689,Simple Machines Set,40,"SEK EL CASTILLO, S.L.",763,0.00,12.00 
6/27/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,43,"SEK CATALUNYA, S.A",633,"9,619.74",26.00 
6/27/2018,45300,LEGO® Education WeDo 2.0 Core Set,43,"SEK CATALUNYA, S.A",633,"3,431.52",24.00 
6/27/2018,45300,LEGO® Education WeDo 2.0 Core Set,42,"SEK SANTA ISABEL, S.L",635,428.94,3.00 
6/7/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,41,"SEK CIUDALCAMPO, S.L.",542,"2,219.94",6.00 
6/7/2018,45517,Transformer 10V DC,41,"SEK CIUDALCAMPO, S.L.",542,95.97,3.00 
6/7/2018,45300,LEGO® Education WeDo 2.0 Core Set,41,"SEK CIUDALCAMPO, S.L.",542,"2,144.70",15.00 
6/27/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,41,"SEK CIUDALCAMPO, S.L.",636,"2,219.94",6.00 
6/27/2018,45300,LEGO® Education WeDo 2.0 Core Set,41,"SEK CIUDALCAMPO, S.L.",636,"2,144.70",15.00 
9/4/2018,45300PA24,Pack aula LEGO Education WeDo 2.0 24 alumnos,108,ESCOLA MARE DE DEU DE LA SALUT,950,"3,065.44",2.00 
9/23/2018,45300,LEGO® Education WeDo 2.0 Core Set,124,COL·LEGI LES ALZINES,1096,285.96,2.00 
9/23/2018,9998,Garantía anual - No question,124,COL·LEGI LES ALZINES,1096,14.29,1.00 
9/3/2018,45806200,microFLL2 -  INTO ORBIT,158,ST. PETER'S SCHOOL,943,315.00,1.00 
11/21/2018,2000418,WS Kit Simple Machines Set,158,ST. PETER'S SCHOOL,1524,0.00,150.00 
9/6/2018,2000715,LE Replacement Pack LE WeDo 2.0,158,ST. PETER'S SCHOOL,985,33.45,5.00 
7/9/2018,4580620,microFLL2 -  INTO ORBIT,208,DISTRICTE SARRIÀ-SANT GERVASI,717,"4,410.00",14.00 
2/28/2018,45804GFM,Menú Gran Final FLL España HYDRO DYNAMICS,214,COLEGIO DE FOMENTO MONTECASTELO,247,80.00,10.00 
2/28/2018,45804GFE,Inscripción Gran Final FLL España HYDRO DYNAMICS,214,COLEGIO DE FOMENTO MONTECASTELO,247,200.00,1.00 
9/7/2018,4580640,microFLL4 -  INTO ORBIT,214,COLEGIO DE FOMENTO MONTECASTELO,994,615.00,1.00 
5/22/2018,4580620,microFLL2 -  INTO ORBIT,225,IES ZALLABHI,484,315.00,1.00 
11/8/2018,9999,Codi creació de packs,214,COLEGIO DE FOMENTO MONTECASTELO,1458,"1,708.80",4.00 
11/8/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,214,COLEGIO DE FOMENTO MONTECASTELO,1458,0.00,1.00 
11/8/2018,45560,LEGO® MINDSTORMS® Education EV3 Expansio,214,COLEGIO DE FOMENTO MONTECASTELO,1458,0.00,1.00 
11/8/2018,45517,Transformer 10V DC,214,COLEGIO DE FOMENTO MONTECASTELO,1458,0.00,1.00 
6/27/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,272,SEK ALBORAN S.L,634,"1,479.96",4.00 
6/27/2018,45300,LEGO® Education WeDo 2.0 Core Set,272,SEK ALBORAN S.L,634,"1,715.76",12.00 
6/27/2018,45024,STEAM Park,272,SEK ALBORAN S.L,634,599.96,4.00 
10/9/2018,705001,SERVICIOS PRESTADOS,273,LEGO SYSTEM A/S,1260,"4,790.00",1.00 
10/9/2018,0,Artículo,273,LEGO SYSTEM A/S,1260,0.00,1.00 
10/9/2018,0,Artículo,273,LEGO SYSTEM A/S,1260,0.00,1.00 
10/9/2018,0,Artículo,273,LEGO SYSTEM A/S,1260,0.00,1.00 
10/9/2018,0,Artículo,273,LEGO SYSTEM A/S,1260,0.00,1.00 
10/9/2018,0,Artículo,273,LEGO SYSTEM A/S,1260,0.00,1.00 
10/9/2018,0,Artículo,273,LEGO SYSTEM A/S,1260,0.00,1.00 
10/9/2018,0,Artículo,273,LEGO SYSTEM A/S,1260,0.00,1.00 
12/11/2018,2000418,WS Kit Simple Machines Set,273,LEGO SYSTEM A/S,1650,22.50,50.00 
12/11/2018,2000447,LE Marketing Kit WeDo 2.0 Mascot,273,LEGO SYSTEM A/S,1650,97.50,150.00 
7/20/2018,45300,LEGO® Education WeDo 2.0 Core Set,312,COLEGIO BRAINS,782,285.96,2.00 
8/30/2018,45300,LEGO® Education WeDo 2.0 Core Set,312,COLEGIO BRAINS,926,"1,143.84",8.00 
8/30/2018,45300,LEGO® Education WeDo 2.0 Core Set,312,COLEGIO BRAINS,927,"1,143.84",8.00 
8/30/2018,45300,LEGO® Education WeDo 2.0 Core Set,312,COLEGIO BRAINS,928,285.96,2.00 
10/16/2018,45806220,microFLL2 + robot EV3 -  INTO ORBIT,350,ESCUELAS PROFESIONALES DE LA SAGRADA FAMILIA,1309,945.00,1.00 
9/6/2018,45806200,microFLL2 -  INTO ORBIT,437,IES MAIMONIDES,986,315.00,1.00 
7/10/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,513,COLEGIO CASA AZUL,724,"1,479.96",4.00 
7/10/2018,45560,LEGO® MINDSTORMS® Education EV3 Expansio,513,COLEGIO CASA AZUL,730,435.96,4.00 
9/23/2018,45300,LEGO® Education WeDo 2.0 Core Set,541,ALCORAC S.L.,1088,"1,429.80",10.00 
9/23/2018,45544PA12,Pack aula LEGO MINDSTORMS Education EV3 12 alumnos,541,ALCORAC S.L.,1088,"1,425.55",1.00 
5/29/2018,9999,Codi creació de packs,710,ESCOLA MARIA ANNA MOGAS,500,620.20,10.00 
10/23/2018,45806200,microFLL2 -  INTO ORBIT,731,COLEGIO NUESTRA SEÑORA DE LAS NIEVES,1355,315.00,1.00 
10/23/2018,4580700,Inscripción FLL Jr. - MISSION MOON,731,COLEGIO NUESTRA SEÑORA DE LAS NIEVES,1355,50.00,1.00 
10/23/2018,45806660,microFLL6 + robot EV3 -  INTO ORBIT,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1348,"2,725.00",1.00 
10/23/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1348,"2,589.93",7.00 
10/23/2018,45517,Transformer 10V DC,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1348,95.97,3.00 
10/23/2018,45560,LEGO® MINDSTORMS® Education EV3 Expansio,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1348,326.97,3.00 
11/9/2018,45806660,microFLL6 + robot EV3 -  INTO ORBIT,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1459,"2,725.00",1.00 
11/9/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1459,"2,589.93",7.00 
11/9/2018,45517,Transformer 10V DC,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1459,95.97,3.00 
11/9/2018,45560,LEGO® MINDSTORMS® Education EV3 Expansio,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1459,326.97,3.00 
11/9/2018,45806,SET FLL INTO ORBIT,754,AYUNTAMIENTO DE LA LAGUNA (CONCEJALÍA DE EDUCACIÓN),1459,115.00,1.00 
5/18/2018,4580620,microFLL2 -  INTO ORBIT,913,INSTITUT JAUME HUGUET,481,169.99,1.00 
6/27/2018,45024,STEAM Park,952,Col·legi Pare Enric d'Ossó,639,299.98,2.00 
6/27/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,952,Col·legi Pare Enric d'Ossó,639,739.98,2.00 
6/6/2018,45300,LEGO® Education WeDo 2.0 Core Set,978,Colegio Bilingüe La Latina,532,"1,715.76",12.00 
6/6/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,978,Colegio Bilingüe La Latina,533,"2,959.92",8.00 
6/6/2018,45517,Transformer 10V DC,978,Colegio Bilingüe La Latina,533,127.96,4.00 
10/18/2018,45806200,microFLL2 -  INTO ORBIT,986,INTERNACIONAL DE COMPOSITES SA,1330,315.00,1.00 
7/20/2018,45300,LEGO® Education WeDo 2.0 Core Set,1044,Colegio Brains,783,285.96,2.00 
6/27/2018,4580666,microFLL6 + robot EV3 -  INTO ORBIT,1111,Institut Nicolau Copèrnic,628,"2,725.00",1.00 
6/27/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,1111,Institut Nicolau Copèrnic,628,739.98,2.00 
1/18/2018,2000414,LEGO® SERIOUS PLAY® Starter Kit,1386,DISTRIBUIDORA INTERNACIONAL DE ALIMENTACIÓN S.A.,69,372.60,10.00 
3/22/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1568,Escola Lledoner,322,95.00,1.00 
4/18/2018,1LA45300,Certificació Bàsica LEGO Education WeDo 2.0,1615,Michelle Wallis Delgado,371,47.50,1.00 
5/17/2018,0000,Codi descompte material LE,1682,Proyecto Educativo Las Palmas SLU,478,-92.50,(1.00)
5/24/2018,45300,LEGO® Education WeDo 2.0 Core Set,1694,Colegio Casa de la Virgen,492,"1,143.84",8.00 
5/24/2018,45300,LEGO® Education WeDo 2.0 Core Set,1694,Colegio Casa de la Virgen,494,857.88,6.00 
5/24/2018,45544,LEGO® MINDSTORMS® Education EV3 Core Set,1694,Colegio Casa de la Virgen,494,"2,219.94",6.00 
6/4/2018,45300,LEGO® Education WeDo 2.0 Core Set,1728,CEIP Castilla y Leon Aguilar de Campoo,520,571.92,4.00 
6/27/2018,245544,LEGO® MINDSTORMS Education EV3 Core Set + transformador,1818,AMPA ANTARES,638,369.99,1.00 
8/30/2018,45024,STEAM Park,1903,Juan Ángel Larumbe,929,149.99,1.00 
8/30/2018,9689,Simple Machines Set,1903,Juan Ángel Larumbe,929,54.99,1.00 
8/31/2018,45300,LEGO® Education WeDo 2.0 Core Set,1964,COLEGIO BRAINS,932,"1,143.84",8.00 
8/31/2018,45300,LEGO® Education WeDo 2.0 Core Set,1964,COLEGIO BRAINS,933,"1,143.84",8.00 
8/31/2018,45300,LEGO® Education WeDo 2.0 Core Set,1964,COLEGIO BRAINS,934,285.96,2.00 
9/12/2018,9689,Simple Machines Set,2027,CEIP Saltells,1015,329.94,6.00 
10/10/2018,45300,LEGO® Education WeDo 2.0 Core Set,2264,CEIP Doctor Jimenez Rueda,1278,142.98,1.00 
11/2/2018,0000,Codi descompte material LE,2381,Ayuntamiento de Biescas,1423,-35.90,(1.00)
