CodigoEducateca,Lat,Lon
333490,37.361475,-4.850772
333491,37.3544844,-6.2786374
333492,37.1288179,-6.1653112
333493,37.13816550000001,-6.157791599999999
333495,37.4594882,-6.017097
333496,37.46227349999999,-6.016292399999999
333497,37.4635285,-6.0077693
333498,37.5681217,-5.4297493
333499,37.3542892,-5.2291691
333500,37.5281389,-5.251529
333501,37.22417799999999,-5.320475
333502,37.2257367,-5.3104401
333503,37.220539,-5.314782699999999
333504,37.78307,-5.38872
333505,37.2710225,-6.0640832
333506,37.262706,-6.0730872
333507,37.2634542,-6.0655692
333508,37.48354399999999,-5.9793746
333509,37.489624,-5.983850599999999
333510,37.1998224,-4.772961599999999
333511,36.984712,-5.9350264
333512,36.9757364,-5.939286
333513,36.9908809,-5.939685799999999
333516,37.5718011,-6.102745
333517,36.9228393,-6.083368399999999
333518,36.9137525,-6.079337900000001
333519,36.9176926,-6.063047600000001
333520,36.924556,-6.079818299999999
333521,36.9166051,-6.074262
333522,36.9220827,-6.0663212
333523,36.9152256,-6.087087299999999
333524,36.9179689,-6.0712844
333525,37.2676547,-4.828001899999999
333526,37.6570314,-5.533241599999999
333527,37.6596632,-5.5206769
333528,37.6613674,-5.526117699999999
333529,37.6575763,-5.5294978
333530,37.6648813,-5.5320805
333531,37.099735,-4.982346199999999
333532,37.15565,-5.71586
333533,37.1699821,-5.919442099999999
333534,37.16015300000001,-5.9140503
333535,37.1558374,-5.9203126
333536,37.1596044,-5.933909100000001
333537,37.1596044,-5.933909100000001
333538,37.1635317,-5.9182914
333539,37.162498,-5.9330433
333540,37.1560278,-5.9291651
333541,37.1679683,-5.9234395
333543,37.5919219,-5.729705399999999
333544,37.3807313,-5.7412721
333545,37.3712387,-5.744485
333546,37.3749457,-5.7565202
333547,37.3766805,-5.7468648
333548,37.3714052,-5.7564246
333549,37.3431024,-6.0447687
333550,37.3446369,-6.0619684
333551,37.3524929,-6.0444909
333552,37.3533452,-6.0403367
333553,37.3458884,-6.0577238
333554,37.3494821,-6.062375599999999
333555,37.3294499,-5.407042199999999
333556,37.3223317,-5.4182784
333557,37.3311243,-5.4249716
333558,37.3322963,-5.4185235
333559,37.1350624,-5.890954799999999
333560,36.998562,-6.000349
333561,37.112196,-4.9642697
333562,37.37148,-4.959919999999999
333563,36.9931341,-5.5682307
333564,36.9916653,-5.5713535
333565,37.1264912,-5.4409733
333566,37.1192683,-5.450378
333567,37.129635,-5.4462756
333568,37.1301998,-5.445903899999999
333569,37.1255987,-5.44903
333570,37.1218669,-5.458654
333571,37.1188051,-5.463042
333572,37.4180045,-6.151414099999999
333573,37.4146104,-6.1636017
333574,37.2336281,-5.1098301
333575,37.2405158,-5.112082
333576,37.3182987,-6.066177799999999
333577,37.3246659,-6.0571347
333578,37.2918603,-5.5002923
333579,37.2253804,-4.896000799999999
333580,37.2242299,-4.8911183
333581,37.7088313,-5.3432064
333582,37.303108,-6.308476
333583,37.29983259999999,-6.3006964
333584,37.3058321,-6.2953323
333585,36.9736169,-5.2235349
333586,37.1397211,-5.1997474
333587,37.4138638,-6.111605
333588,37.4182589,-6.108462599999999
333589,37.547275,-5.9964553
333590,37.4877139,-5.943096499999999
333591,37.484904,-5.946578
333592,37.4806119,-5.9476264
333593,37.4869598,-5.9362439
333594,37.4883462,-5.942828700000001
333595,37.4925981,-5.9412623
333596,37.3618855,-6.031801199999999
333597,37.3582801,-6.030714
333598,37.3673013,-6.0294114
333599,37.3697237,-6.027387
333601,37.3892145,-6.2078166
333602,37.3920342,-6.199558499999999
333603,37.4337597,-6.0388249
333604,37.4243792,-5.9636369
333605,37.3693335,-5.9478374
333606,37.3983102,-5.9746755
333607,37.361225,-5.976177
333608,37.3575958,-5.968140099999999
333609,37.3991237,-5.939108099999999
333610,37.3740037,-5.9724726
333611,37.4041115,-5.981068
333612,37.4081578,-5.920777699999999
333614,37.3966946,-5.9682396
333615,37.4112599,-5.978424599999999
333616,37.3877912,-5.971836499999999
333617,37.3952032,-5.9806538
333618,37.3504025,-5.9729835
333619,37.3885499,-5.911583299999999
333620,37.3907235,-5.9831979
333621,37.36883479999999,-5.9725103
333623,37.3728385,-5.955379799999999
333624,37.4059804,-5.9660932
333625,37.374121,-5.986269999999999
333626,37.4298891,-5.9823488
333627,37.37174,-5.973020000000001
333629,37.4063087,-5.9428578
333630,37.4064245,-5.983801199999999
333631,37.4230117,-5.969585599999999
333632,37.3787069,-6.0081432
333633,37.4008839,-5.928435599999999
333634,37.3988403,-5.9207823
333635,37.4110734,-5.929242899999999
333636,37.3760446,-5.980591100000001
333637,37.3281165,-5.9714528
333638,37.3840308,-5.949878399999999
333639,37.4128075,-5.9666279
333640,37.3741361,-6.0123834
333641,37.34794230000001,-5.9782188
333642,37.3744217,-5.9508923
333643,37.3795699,-5.955086
333645,37.40653,-5.9255146
333646,37.3219971,-5.9697226
333647,37.4031601,-5.9926343
333648,37.3737323,-5.9810063
333649,37.3964732,-5.9197896
333650,37.3597598,-5.9636191
333651,37.3649334,-5.969754399999999
333652,37.363239,-5.968541
333653,37.4111954,-5.9748576
333654,37.4223682,-5.9678723
333655,37.4051174,-5.965771
333656,37.3841668,-5.900957399999999
333657,37.394608,-5.9623997
333658,37.365869,-5.967168399999999
333659,37.3687935,-5.9524012
333660,37.3745017,-5.965394499999999
333661,37.4205044,-5.9715054
333662,37.3788021,-5.9509206
333663,37.3764737,-5.958792799999999
333664,37.36490260000001,-5.9626475
333665,37.4112212,-5.9886851
333666,37.40900389999999,-5.9720637
333667,37.4075219,-5.9779496
333668,37.3795212,-5.966806099999999
333669,37.3810886,-5.911483400000001
333670,37.3821895,-6.0121628
333671,37.3981862,-5.958397199999999
333672,37.3863402,-5.989855899999999
333673,37.383286,-6.004934
333674,37.3741361,-6.0123834
333675,37.3727983,-5.9275183
333676,37.4097543,-5.9818944
333677,37.4011493,-5.9596332
333678,37.3937556,-5.9628127
333679,37.4003127,-5.953388899999999
333680,37.3986202,-5.983295699999999
333681,37.4250025,-5.964699
333682,37.3847974,-5.9062809
333683,37.401651,-5.974692
333684,37.3685937,-5.943364700000001
333685,37.3689299,-6.0124597
333686,37.3868671,-5.9030824
333687,37.3831711,-5.956061699999999
333688,37.3669539,-5.969505499999999
333689,37.3986938,-5.9872855
333690,37.394206,-5.924563
333691,37.3438824,-5.982415
333692,37.6057439,-5.733028399999999
333693,37.379214,-6.047404999999999
333694,37.3702842,-6.0495595
333695,37.5119349,-6.023941799999999
333696,37.3690311,-6.1619699
333697,37.3653732,-6.1575824
333698,37.1879074,-5.7773008
333699,37.1869531,-5.764297699999999
333700,37.1755114,-5.7762169
333701,37.1826932,-5.792791299999999
333702,37.1834312,-5.7888686
333703,37.06813,-5.90842
333704,37.1899681,-5.786052199999999
333705,37.1822285,-5.7807767
333706,37.1860184,-5.7769765
333707,37.41277669999999,-6.076218
333708,37.240609,-6.304055000000001
333710,37.39837,-6.14106
333713,37.5917919,-5.8726204
333714,40.365023,-3.706561999999999
333715,41.5438656,2.0982336
333719,43.2986396,-2.9867943
333721,38.002588,-1.1357402
333722,28.1255005,-15.4322977
333723,27.9776482,-15.4314404
333724,37.3652756,-6.027103299999999
333725,37.2539714,-6.9370069
333731,42.7853724,-1.6873429
333732,36.8387786,-2.4786767
333733,36.8394826,-2.4516011
333735,36.8451481,-2.4563328
333736,36.8420738,-2.4610713
333737,36.8312766,-2.4498955
333738,36.8375502,-2.4648274
333739,36.8448796,-2.4634541
333740,36.8466105,-2.4504125
333741,36.8300267,-2.4465454
333742,36.8569291,-2.924726
333743,36.805828,-2.585156
333744,36.8899637,-2.4484173
333745,36.7639761,-2.6253851
333746,36.7667265,-2.6143276
333747,36.7630578,-2.6094055
333748,36.7667265,-2.6143276
333749,37.2177999,-1.83328
333750,36.4617479,-5.7245344
333752,36.12999629999999,-5.453808
333754,36.1552836,-5.4617679
333755,36.1296081,-5.4530533
333756,36.1073182,-5.4452155
333757,36.1574454,-5.4463557
333758,36.1082568,-5.4369464
333759,36.1317804,-5.4543361
333760,36.1254549,-5.4459294
333761,36.8794251,-5.4094741
333762,36.8023078,-6.335597
333763,36.5083755,-6.2750333
333764,36.5203748,-6.277471299999999
333765,36.5164489,-6.2830093
333766,36.53095400000001,-6.300570599999999
333767,36.5066775,-6.2677035
333768,36.536202,-6.292159
333770,36.5116196,-6.277671199999999
333771,36.5190318,-6.2843464
333772,36.5212658,-6.285230599999999
333773,36.35869780000001,-6.1364068
333775,36.419059,-6.1472473
333776,36.7313601,-6.436968500000001
333777,36.2761315,-6.086546999999999
333778,36.5998948,-6.2459042
333779,36.5992326,-6.2347787
333780,36.602759,-6.220775000000001
333781,36.5844034,-6.2222069
333782,36.5740524,-6.2189761
333783,36.5945979,-6.2394894
333785,36.598004,-6.225656
333786,36.5889406,-6.2326719
333787,36.7047822,-6.126959299999999
333788,36.705001,-6.122764
333789,36.6874181,-6.1341845
333790,36.7012127,-6.140345099999999
333791,36.68627,-6.114205999999999
333792,36.698198,-6.130057
333793,36.676771,-6.1306232
333794,36.6922641,-6.1456634
333795,36.703579,-6.1334636
333796,36.6815887,-6.1327251
333797,36.6824522,-6.1405416
333798,36.6773965,-6.1275867
333799,36.6866731,-6.138685799999999
333800,36.1609999,-5.352494699999999
333801,36.1633141,-5.34431
333802,36.1667253,-5.354788099999999
333804,36.4601147,-5.927315699999999
333805,36.5286733,-6.188117
333806,36.52917,-6.193597
333807,36.6254599,-6.3713343
333808,36.6203006,-6.3608235
333809,36.6306817,-6.379842
333810,36.4577475,-6.2034513
333811,36.4612596,-6.200573299999999
333812,36.4686234,-6.1973869
333813,36.602,-5.795391
333815,36.76663,-6.37629
333816,36.6810325,-5.4447038
333817,36.2543425,-5.9619537
333818,37.5156767,-4.6587151
333819,37.8094724,-5.0215942
333820,37.6185623,-4.31694
333821,37.6133003,-4.3262751
333822,37.8963703,-4.3834827
333823,37.4714809,-4.4466202
333825,37.907852,-4.784292
333826,37.9128402,-4.810315399999999
333827,37.9115645,-4.783237199999999
333829,37.8683014,-4.7782766
333831,37.8825824,-4.7748306
333832,37.89055740000001,-4.779443400000001
333833,37.8886004,-4.77142
333834,37.88462120000001,-4.7808408
333836,37.8889353,-4.7924692
333837,37.883348,-4.77829
333838,37.883461,-4.771545199999999
333839,37.910044,-4.778722
333840,37.8852741,-4.7560072
333841,37.881965,-4.7899432
333842,37.8936092,-4.7608554
333843,37.8829791,-4.778715399999999
333846,37.911513,-4.7866498
333847,37.8979941,-4.750801
333848,37.884345,-4.791529
333849,37.8945919,-4.7738891
333850,37.5894576,-4.6365512
333851,37.6998673,-5.2836829
333852,37.96871240000001,-4.4553325
333853,38.3036089,-5.270933299999999
333855,37.3939704,-4.7614293
333856,37.261131,-3.690507
333858,37.27517,-7.001651000000001
333859,37.258979,-6.9551276
333861,37.272797,-6.9355153
333862,37.2553112,-6.9452886
333863,37.2547432,-6.9347008
333864,37.2714371,-6.9367877
333865,37.2546415,-6.949229799999999
333866,37.2615547,-6.9585728
333867,37.2773826,-6.942793099999999
333868,37.27762850000001,-6.935202400000001
333869,37.2618008,-6.950988400000001
333870,37.263548,-6.9471745
333871,37.2633911,-6.945061399999999
333873,37.3825086,-6.5525208
333875,37.9068826,-6.2256906
333876,37.5708771,-6.7514474
333877,37.5720179,-6.7537577
333878,37.4655244,-3.9234363
333880,38.0394896,-4.0585425
333882,38.0389023,-4.0469827
333884,38.095487,-3.7762499
333887,37.7805179,-3.8188648
333889,37.778157,-3.786665999999999
333890,37.7614749,-3.79138
333892,37.7716047,-3.7895238
333893,37.783711,-3.7868298
333894,37.764198,-3.7883577
333895,37.7766203,-3.8019014
333896,37.7718368,-3.794718899999999
333897,37.7581051,-3.7938181
333898,38.0916595,-3.627828699999999
333899,38.0894645,-3.6414027
333900,38.0943348,-3.6394691
333901,38.098653,-3.629845999999999
333902,38.0935181,-3.6333772
333903,37.7222005,-3.972458
333904,37.8732,-4.18483
333905,37.7654684,-3.9538701
333907,38.0159771,-3.3746028
333908,38.0154548,-3.3778943
333909,38.117326,-3.0804812
333911,38.166653,-3.00501
333912,36.6909095,-4.524001999999999
333913,36.6656171,-4.5744516
333915,36.8264805,-4.688922499999999
333917,37.022014,-4.5632454
333918,37.0179862,-4.556280500000001
333919,37.017451,-4.556407
333920,37.017719,-4.558736
333921,37.03832999999999,-4.560478
333923,36.5845642,-4.541785099999999
333930,36.7589381,-4.2415674
333931,36.5963711,-4.635995299999999
333934,36.5371752,-4.6253636
333936,36.7478332,-4.7659782
333937,36.93031,-4.19111
333938,36.72455619999999,-4.4573885
333939,36.7320029,-4.419276
333941,36.7346257,-4.4100361
333942,36.727274,-4.384237
333943,36.7216792,-4.5128589
333944,36.7385711,-4.4242748
333945,36.7295227,-4.4215545
333946,36.7108105,-4.4535661
333947,36.7317364,-4.4695357
333948,36.69945999999999,-4.450521999999999
333949,36.7249888,-4.398749599999999
333950,36.7192,-4.474906499999999
333951,36.6973718,-4.441205699999999
333953,36.7029303,-4.4492999
333954,36.7469923,-4.4927616
333955,36.7311955,-4.4387156
333956,36.7437359,-4.4920604
333957,36.737881,-4.4153074
333958,36.7292051,-4.3749857
333959,36.723088,-4.433498
333960,36.7491484,-4.417940199999999
333961,36.7258568,-4.398528199999999
333962,36.7270227,-4.4414093
333963,36.7418871,-4.427335
333965,36.743906,-4.420564
333966,36.73988,-4.4241171
333967,36.7078468,-4.437865299999999
333968,36.7217202,-4.345839799999999
333970,36.6954735,-4.4484147
333971,36.7434143,-4.4239884
333972,36.7268249,-4.4082802
333973,36.7270014,-4.4284647
333974,36.7277718,-4.4500668
333975,36.7267303,-4.4251474
333976,36.7097371,-4.4299892
333977,36.7024268,-4.4389106
333978,36.7022996,-4.4395744
333979,36.7195093,-4.4740247
333980,36.505496,-4.799169
333981,36.52882,-4.751842
333982,36.5118038,-4.9549014
333983,36.51561780000001,-4.8962729
333984,36.503409,-4.810747999999999
333985,36.51033280000001,-4.8839489
333986,36.522522,-4.896048
333987,36.5100739,-4.8835498
333988,36.7509394,-3.8750863
333993,36.69155860000001,-4.5675855
333994,36.729138,-5.165145
333995,36.7459608,-5.168240300000001
333996,36.74097,-5.1628649
333997,36.7150361,-4.2492838
333998,36.615485,-4.5011715
333999,36.6531838,-4.4923424
334000,36.6184795,-4.4987457
334001,36.6245004,-4.4985407
334002,36.8182219,-4.1646968
334004,36.9030122,-4.5807037
334005,37.3430821,-5.90746
334006,37.4025896,-6.039632
334007,37.4717693,-5.6360093
334008,37.4026157,-5.7072673
334009,37.9330527,-5.7598547
334011,37.2854103,-6.049004399999999
334013,37.3449787,-5.9377512
334015,37.3344562,-5.9345671
334016,37.28160039999999,-5.942313299999999
334017,37.2731527,-5.9240143
334018,37.287252,-5.925611
334019,37.3380986,-5.9257688
334020,37.2815525,-5.9193166
334022,37.54352859999999,-5.076505
334023,37.5398905,-5.084814199999999
334024,37.3859262,-6.097787299999999
334025,37.38449,-6.0711251
334028,37.3499498,-6.0407155
334029,37.3423022,-6.0456455
334030,37.3374972,-6.071170899999999
334031,37.3293849,-5.4116303
334032,36.9939874,-5.5750251
334033,37.1218144,-5.449979
334034,37.241165,-5.1057783
334035,37.2396548,-5.103637
334036,37.4806119,-5.9476264
334040,37.3941645,-5.9892097
334041,37.3970485,-5.925756799999999
334043,37.3972518,-5.9823792
334044,37.3850201,-5.9738109
334045,37.3963019,-5.9888146
334046,37.3694661,-5.9846642
334047,37.351814,-5.989349
334048,37.3824554,-5.9992261
334049,37.4055765,-5.9262906
334050,37.38636169999999,-5.9573011
334051,37.4315656,-5.9260721
334052,37.4025622,-5.9945995
334053,37.3789001,-5.9706134
334055,37.3852039,-5.9639074
334056,37.403122,-5.928185999999999
334057,37.4054021,-5.921123300000001
334058,37.4074395,-5.9250339
334059,37.399797,-5.952324
334060,37.3956719,-5.987174
334061,37.3988271,-5.9985569
334062,37.3587122,-5.978585799999999
334063,37.3887428,-5.9685828
334067,37.3828613,-6.006650200000001
334068,37.36418889999999,-5.9805024
334069,37.3741745,-5.959356500000001
334070,37.3726412,-5.9582676
334071,37.40065,-5.98979
334072,37.3853089,-5.9678005
334073,37.3861237,-5.967826199999999
334074,37.4025142,-5.9790434
334076,37.3815997,-5.9809348
334079,37.3847175,-5.9651966
334080,37.3863402,-5.989855899999999
334081,37.3885094,-5.987248399999999
334082,37.395389,-5.9811669
334083,37.3796211,-5.9685239
334084,37.3755307,-6.000096099999999
334085,37.3935599,-5.9909139
334086,37.3791082,-5.9724889
334088,37.405234,-5.951397999999999
334090,37.4076646,-5.9737978
334091,37.3740764,-6.0481693
334092,37.1801931,-5.780575199999999
334093,37.1821721,-5.7795952
334094,37.17871299999999,-5.781382499999999
334095,37.3988225,-5.985774399999999
334096,36.7714915,-2.6066438
334098,37.7688874,-2.7555739
334099,36.86896,-5.463165
334100,37.4032837,-1.9401199
334102,36.3128334,-6.1090452
334103,36.749139,-3.1533595
334104,37.3962124,-1.7610033
334105,37.3162606,-4.2567204
334107,36.9572313,-4.1174498
334108,37.0295584,-3.1880083
334109,37.33918389999999,-2.3872762
334110,37.5222007,-7.427319499999999
334111,37.64167,-2.56588
334112,38.2453682,-2.7239799
334113,36.9809,-3.155
334114,36.698897,-5.859748499999999
334115,36.269809,-5.990092
334117,37.9945967,-2.9475662
334118,37.1842213,-4.037164300000001
334120,37.9034217,-6.620768399999999
334121,38.4143279,-2.6756111
334122,36.9109247,-2.1338562
334124,37.7112091,-4.8667368
334125,38.046977,-2.8487109
334126,37.9085002,-3.6610197
334127,37.1738091,-3.1371115
334129,36.5636912,-5.2159648
334130,36.9650329,-3.0521574
334132,37.1523747,-4.2063237
334134,36.8160532,-3.679438
334135,37.1734797,-2.9523689
334136,37.3923102,-2.1415132
334138,36.65582,-5.12937
334141,36.9132127,-3.5529433
334142,36.8623901,-4.142722099999999
334143,36.9369957,-3.4296446
334144,37.7650342,-6.5750163
334145,36.6399419,-5.242330000000001
334146,36.762281,-4.2151196
334147,37.1042318,-2.6477923
334148,36.8445139,-4.2520565
334150,37.1797797,-3.4896075
334151,37.0337462,-3.0275802
334152,37.46149550000001,-3.8881176
334154,37.1854618,-3.1594166
334155,36.778758,-3.0058034
334156,38.1333804,-4.8000107
334158,36.94705039999999,-3.5518315
334159,36.9800692,-3.6065848
334160,37.03103,-2.99697
334161,37.378384,-4.758106
334163,38.31778,-2.66415
334164,37.4050492,-4.411599799999999
334165,36.7438008,-4.722328699999999
334167,36.8550231,-3.2885455
334168,36.8430535,-2.463486
334171,37.4392248,-3.3305144
334172,37.11065,-6.01852
334173,37.9887529,-3.1709873
334174,37.5900199,-3.101964
334175,36.8415256,-3.5839828
334176,36.7982594,-4.0124038
334177,37.5631674,-6.556988199999999
334178,36.57335,-5.274789999999999
334179,37.3372123,-3.8296352
334180,37.3880754,-7.346896399999999
334181,37.229622,-3.2409064
334182,36.1846324,-5.7566098
334183,36.9537876,-3.8547071
334184,37.1958215,-3.7422596
334186,36.9730578,-2.9606844
334188,37.8619581,-2.2335066
334190,36.3582663,-5.8667764
334191,37.4332237,-3.2885455
334192,37.3028312,-3.2227098
334195,36.9936544,-2.6604137
334196,37.7285083,-7.0895892
334197,37.1137032,-4.511215099999999
334198,37.06928,-3.822559999999999
334199,37.9012114,-6.6597108
334200,37.25848999999999,-3.0973296
334201,36.20048329999999,-6.0351294
334202,38.2673719,-5.4288326
334203,37.04063,-2.20174
334204,37.8764645,-6.6593019
334205,38.0158945,-6.5326434
334206,37.8197941,-2.7282441
334207,36.7161245,-6.0327052
334208,37.1649734,-3.9639878
334210,36.7876079,-3.403473
334211,37.2484516,-4.1484134
334213,36.7446861,-3.2823915
334214,38.043367,-3.1045965
334215,36.9357387,-3.32608
334216,37.7877019,-6.880003899999999
334218,36.8799577,-2.2051688
334219,38.0236023,-4.100217
334221,28.0407595,-15.4194228
334222,28.5095819,-13.8749736
334223,28.9753379,-13.5651715
334224,28.0239271,-15.5884754
334225,27.9885097,-15.6109828
334226,28.1167334,-15.6071821
334227,29.2322782,-13.5032901
334228,27.9111338,-15.5767493
334229,27.8009004,-15.4606934
334231,28.419435,-14.011004
334232,28.3782336,-16.5082512
334233,28.1661828,-17.1972999
334234,28.830133,-17.8019073
334235,28.0319019,-17.2002427
334236,28.3336856,-16.422825
334237,28.3825192,-16.6148089
334238,28.4374441,-16.3086323
334239,28.4569249,-16.3644315
334241,28.4317353,-16.4642572
334242,28.6389529,-17.9318618
334243,28.0887016,-17.3354945
334244,28.7140156,-17.9576122
334245,37.5918701,-4.0801066
334248,36.733882,-4.6103479
334250,37.6495722,-2.0690853
334251,37.1560816,-3.5905273
334252,36.497079,-4.77828
334255,38.1101991,-3.6375643
334256,38.07495,-3.03509
334261,36.829654,-4.229375
334262,36.4794406,-6.1848997
334263,38.095481,-3.5313678
334264,36.75858789999999,-2.7542304
334265,37.1360075,-3.6718231
334266,36.4802421,-6.1844451
334267,37.7104563,-3.9766486
334268,37.3855361,-6.0797388
334269,37.7141464,-3.9707073
334270,36.7906454,-5.5538491
334271,36.7438839,-3.580969
334272,36.83994,-2.4524568
334273,36.4256468,-5.150224
334274,38.097629,-3.783161
334275,37.4646974,-5.644789299999999
334277,36.8248086,-4.7039659
334278,37.1414554,-3.646576
334279,36.4754323,-6.1896134
334280,37.8897095,-4.754068699999999
334281,38.0909054,-3.7799765
334283,36.1191159,-5.446724199999999
334284,36.7877109,-5.554263799999999
334285,36.7196996,-4.432223599999999
334286,36.7202438,-4.4345686
334287,37.248598,-3.753666299999999
334288,37.3736033,-6.043037099999999
334290,36.7757982,-2.8102131
334291,36.9100338,-2.1751887
334292,36.6602969,-4.7528559
334294,36.2789656,-6.0827243
334295,37.838507,-3.357776
334296,37.5850891,-4.0788192
334297,36.7430803,-3.5232157
334298,37.4230732,-5.986872399999999
334299,37.2615425,-6.9248578
334300,37.1435942,-3.641288499999999
334301,37.8431244,-3.3499986
334302,38.253362,-2.8871011
334303,37.362572,-5.9724564
334304,36.1651118,-5.357048
334306,38.1085239,-3.6357201
334307,37.7761211,-3.788279599999999
334308,36.8182219,-4.1646968
334310,36.11835730000001,-5.477337599999999
334311,38.1808224,-3.3119501
334312,36.8470722,-2.945566
334313,36.9338582,-5.2536988
334315,37.8931912,-6.5665543
334317,36.5094642,-4.6775337
334320,36.5612084,-4.618299899999999
334321,36.5516101,-4.6193465
334322,36.7346413,-3.6768294
334323,36.4828233,-4.984551199999999
334324,36.6064262,-4.5402523
334325,36.5838041,-4.5561281
334326,36.579501,-4.566868
334327,36.7181651,-4.4099549
334328,37.9055462,-4.7946843
334330,36.6165153,-4.5178607
334332,36.5235201,-4.9246124
334333,36.2904176,-5.3449583
334334,36.7295391,-4.6378891
334335,36.510828,-4.9557328
334337,36.5005906,-4.7971593
334338,27.8777839,-15.4324704
334339,28.0945729,-15.4175215
334340,28.0958719,-15.4854385
334342,28.3973059,-16.5570951
334343,28.4767313,-16.2988323
334344,28.9627201,-13.5516507
334345,28.1171652,-15.5232317
334346,28.1440646,-15.6498149
334347,28.0916366,-15.442275
334348,28.0976551,-15.4150337
334349,28.1415182,-15.4326813
334350,28.0971127,-15.422506
334351,28.099669,-15.4170853
334352,28.1343342,-15.4394656
334353,28.1305704,-15.4420463
334354,28.103649,-15.4171381
334355,28.1153372,-15.4393034
334357,28.1132533,-15.4400718
334358,28.1127419,-15.43513
334359,28.1128085,-15.4240574
334360,28.092644,-15.455829
334361,28.150886,-15.430459
334362,28.0940615,-15.4404889
334363,28.1503007,-15.4261237
334364,28.1193375,-15.4267627
334365,28.1100242,-15.4335375
334366,28.1159333,-15.4330692
334367,28.0516365,-15.4705632
334368,27.9961641,-15.4163773
334369,28.0673176,-15.5428888
334370,28.0403772,-15.4283264
334371,28.070853,-15.446487
334372,28.1159809,-15.4336214
334373,28.069429,-15.451728
334374,28.047364,-15.479596
334376,28.0424281,-15.4512892
334378,28.1351889,-15.552507
334379,28.124254,-15.434042
334380,28.0134551,-15.397248
334381,28.0401311,-15.4294278
334382,28.933901,-13.626933
334383,28.3661143,-16.7205542
334384,28.4672483,-16.2831545
334385,28.471985,-16.287306
334386,28.4692433,-16.2904878
334388,28.4935012,-16.3214232
334389,28.491326,-16.315369
334390,28.4780687,-16.3182408
334391,28.4476647,-16.2998559
334393,28.4496687,-16.2986734
334394,28.4464527,-16.3016477
334395,28.3922649,-16.5190377
334396,28.397076,-16.5507261
334397,28.4167609,-16.3220307
334398,28.4263153,-16.3063048
334399,28.6868265,-17.7660409
334400,28.4487418,-16.274722
334401,28.4717002,-16.2491946
334402,28.4698216,-16.2705391
334403,28.4151491,-16.3105853
334404,28.472276,-16.2777094
334405,28.467514,-16.277809
334406,28.4690569,-16.2496857
334407,28.4599908,-16.2811668
334408,28.4819529,-16.4161061
334409,28.4679878,-16.2987485
334410,28.4536516,-16.2995948
334411,28.4516553,-16.2900133
334412,28.4559953,-16.3126447
334417,28.0851,-15.46788
334418,28.045735,-15.44255
334419,28.9365548,-13.6459824
334420,28.0407587,-15.4453789
334421,27.7784038,-15.6920446
334422,28.9954913,-13.5446825
334423,27.991616,-15.370952
334425,28.0512078,-15.4655374
334426,27.7722764,-15.5428983
334430,28.40612,-16.55074
334432,28.0718346,-16.6754629
334434,28.4597201,-16.2786376
334435,28.47961,-16.4328
334437,40.3205077,-3.7378165
334438,40.5005684,-3.3627003
334439,40.4564645,-3.4399384
334440,40.3443097,-3.6745791
334441,40.5098835,-3.6704286
334442,40.3972934,-3.6781883
334443,40.498579,-3.513183
334444,40.703434,-3.9272689
334445,40.36271869999999,-3.6021182
334446,40.3328155,-3.699088399999999
334447,40.601924,-3.5829913
334448,40.4425716,-3.8720378
334449,40.4963101,-3.3715751
334450,40.2975372,-3.4501342
334452,41.4858807,-1.5953646
334453,41.4734075,-1.5640445
334454,41.4738581,0.3337813
334455,41.5865382,0.2602438
334456,41.6893064,-3.8744391
334458,41.6133952,-3.9655245
334459,39.8873558,-0.5730713
334461,38.3588314,-0.4868488
334462,37.8658108,-0.7850497
334463,38.3647896,-0.4223126
334464,38.3927608,-0.514151
334465,38.4039677,-0.52495
334466,38.365188,-0.5022724
334468,39.947109,-0.09765399999999999
334469,39.8585116,-0.1591988
334470,39.0422365,-0.4787981
334471,39.1408095,-0.5897467
334472,38.9455933,-0.210418
334473,39.1940033,-0.5119871
334474,39.4861449,-0.3301675
334475,39.6692858,-0.2192248
334476,39.1452234,-0.4314759
334477,39.4080995,-0.4073272
334478,39.4295917,-0.4807196999999999
334479,39.5724634,-0.6291673999999999
334481,39.4613067,-0.3507911
334482,38.8678754,-0.5138851000000001
334483,38.8317147,-0.5293008
334484,42.14365100000001,-0.009533999999999999
334485,41.864976,0.4605216
334486,41.8003586,0.4124048
334487,41.6949905,0.1767078
334488,42.10897019999999,0.4804457
334489,42.6039451,0.5274707
334490,42.6281489,-0.3216184
334492,42.6033434,-0.1210439
334493,42.1861934,0.403094
334494,42.1662308,-0.4596721
334495,41.8850145,0.1421795
334497,41.8436408,-0.2602138
334498,41.7698986,-0.3319792
334499,41.5017116,-0.0379318
334500,41.9305,-0.0672979
334501,42.5822529,0.33894
334502,42.5599097,-0.7132322999999999
334503,41.869964,-0.462401
334504,41.9769429,-0.5372116
334508,40.92308,-1.49592
334509,41.0191126,0.1682271
334510,40.84147430000001,-1.3229861
334511,40.5244385,-0.404584
334512,40.7991106,-0.3176098
334513,40.9791201,-0.1443594
334514,40.4370787,-0.8502723999999999
334515,40.929203,0.212064
334516,40.928372,0.06533409999999999
334518,40.0588854,-0.8290928999999999
334519,40.8446785,-0.8967179999999999
334520,40.8777633,-0.4874306
334522,41.0305056,-0.8082252999999999
334523,40.756579,0.0391933
334524,40.6347884,-1.0022863
334525,40.8847162,-1.3330645
